Store,Day Of Week,Date,Customers,Open,Promotion,State Holiday,School Holiday
1029,3,5/19/2016,486,1,1,0,0
1042,3,5/19/2016,920,1,1,0,0
1017,3,5/19/2016,1180,1,1,0,0
1032,3,5/19/2016,465,1,1,0,1
1024,3,5/19/2016,860,1,1,0,0
1006,3,5/19/2016,303,1,1,0,0
1007,3,5/19/2016,656,1,1,0,0
1002,3,5/19/2016,627,1,1,0,0
1019,3,5/19/2016,823,1,1,0,0
1000,3,5/19/2016,723,1,1,0,0
1009,3,5/19/2016,1481,1,1,0,0
1023,3,5/19/2016,357,1,1,0,0
1016,3,5/19/2016,2905,1,1,0,0
1050,3,5/19/2016,665,1,1,0,0
1031,3,5/19/2016,628,1,1,0,0
1010,3,5/19/2016,442,1,1,0,0
1034,3,5/19/2016,511,1,1,0,0
1039,3,5/19/2016,518,1,1,0,0
1033,3,5/19/2016,552,1,1,0,0
1045,3,5/19/2016,1034,1,1,0,1
1015,3,5/19/2016,1007,1,1,0,0
1022,3,5/19/2016,743,1,1,0,0
1040,3,5/19/2016,377,1,1,0,0
1046,3,5/19/2016,1114,1,1,0,0
1021,3,5/19/2016,668,1,1,0,0
1028,3,5/19/2016,727,1,1,0,0
1008,3,5/19/2016,732,1,1,0,0
1025,3,5/19/2016,550,1,1,0,0
1014,3,5/19/2016,646,1,1,0,0
1020,3,5/19/2016,783,1,1,0,0
1038,3,5/19/2016,432,1,1,0,0
1003,3,5/19/2016,836,1,1,0,0
1018,3,5/19/2016,1127,1,1,0,0
1026,3,5/19/2016,523,1,1,0,0
1049,3,5/19/2016,996,1,1,0,0
1044,2,5/18/2016,718,1,1,0,0
1041,2,5/18/2016,985,1,1,0,0
1036,2,5/18/2016,914,1,1,0,0
1047,2,5/18/2016,1735,1,1,0,0
1012,2,5/18/2016,1017,1,1,0,1
1037,2,5/18/2016,657,1,1,0,0
1027,2,5/18/2016,837,1,1,0,0
1005,2,5/18/2016,582,1,1,0,0
1011,2,5/18/2016,2665,1,1,0,0
1004,2,5/18/2016,1050,1,1,0,0
1043,2,5/18/2016,525,1,1,0,0
1001,2,5/18/2016,651,1,1,0,0
1048,2,5/18/2016,946,1,1,0,0
1030,2,5/18/2016,531,1,1,0,0
1035,2,5/18/2016,786,1,1,0,0
1013,2,5/18/2016,584,1,1,0,0
1029,2,5/18/2016,544,1,1,0,0
1042,2,5/18/2016,1061,1,1,0,0
1017,2,5/18/2016,1253,1,1,0,0
1032,2,5/18/2016,442,1,1,0,1
1024,2,5/18/2016,938,1,1,0,0
1006,2,5/18/2016,348,1,1,0,0
1007,2,5/18/2016,732,1,1,0,0
1002,2,5/18/2016,687,1,1,0,0
1019,2,5/18/2016,925,1,1,0,0
1000,2,5/18/2016,753,1,1,0,0
1009,2,5/18/2016,1648,1,1,0,0
1023,2,5/18/2016,367,1,1,0,0
1016,2,5/18/2016,3406,1,1,0,0
1050,2,5/18/2016,610,1,1,0,0
1031,2,5/18/2016,727,1,1,0,0
1010,2,5/18/2016,498,1,1,0,0
1034,2,5/18/2016,557,1,1,0,0
1039,2,5/18/2016,523,1,1,0,0
1033,2,5/18/2016,519,1,1,0,0
1045,2,5/18/2016,1392,1,1,0,1
1015,2,5/18/2016,866,1,1,0,0
1022,2,5/18/2016,667,1,1,0,0
1040,2,5/18/2016,405,1,1,0,0
1046,2,5/18/2016,1223,1,1,0,0
1021,2,5/18/2016,637,1,1,0,0
1028,2,5/18/2016,701,1,1,0,0
1008,2,5/18/2016,748,1,1,0,0
1025,2,5/18/2016,627,1,1,0,0
1014,2,5/18/2016,780,1,1,0,0
1020,2,5/18/2016,770,1,1,0,0
1038,2,5/18/2016,475,1,1,0,0
1003,2,5/18/2016,938,1,1,0,0
1018,2,5/18/2016,1229,1,1,0,0
1026,2,5/18/2016,592,1,1,0,0
1049,2,5/18/2016,977,1,1,0,0
1044,1,5/17/2016,878,1,1,0,0
1041,1,5/17/2016,1132,1,1,0,0
1036,1,5/17/2016,1111,1,1,0,0
1047,1,5/17/2016,1788,1,1,0,0
1012,1,5/17/2016,1268,1,1,0,1
1037,1,5/17/2016,729,1,1,0,0
1027,1,5/17/2016,982,1,1,0,0
1005,1,5/17/2016,627,1,1,0,0
1011,1,5/17/2016,2849,1,1,0,0
1004,1,5/17/2016,1292,1,1,0,0
1043,1,5/17/2016,586,1,1,0,0
1001,1,5/17/2016,910,1,1,0,0
1048,1,5/17/2016,1048,1,1,0,0
1030,1,5/17/2016,641,1,1,0,0
1035,1,5/17/2016,959,1,1,0,0
1013,1,5/17/2016,678,1,1,0,0
1029,1,5/17/2016,554,1,1,0,0
1042,1,5/17/2016,1124,1,1,0,0
1017,1,5/17/2016,1385,1,1,0,0
1032,1,5/17/2016,595,1,1,0,1
1024,1,5/17/2016,1146,1,1,0,0
1006,1,5/17/2016,442,1,1,0,0
1007,1,5/17/2016,778,1,1,0,0
1002,1,5/17/2016,889,1,1,0,0
1019,1,5/17/2016,1095,1,1,0,0
1000,1,5/17/2016,942,1,1,0,0
1009,1,5/17/2016,1761,1,1,0,0
1023,1,5/17/2016,480,1,1,0,0
1016,1,5/17/2016,3595,1,1,0,0
1050,1,5/17/2016,700,1,1,0,0
1031,1,5/17/2016,778,1,1,0,0
1010,1,5/17/2016,649,1,1,0,0
1034,1,5/17/2016,626,1,1,0,0
1039,1,5/17/2016,573,1,1,0,0
1033,1,5/17/2016,547,1,1,0,0
1045,1,5/17/2016,1241,1,1,0,1
1015,1,5/17/2016,989,1,1,0,0
1022,1,5/17/2016,807,1,1,0,0
1040,1,5/17/2016,475,1,1,0,0
1046,1,5/17/2016,1322,1,1,0,0
1021,1,5/17/2016,706,1,1,0,0
1028,1,5/17/2016,803,1,1,0,0
1008,1,5/17/2016,935,1,1,0,0
1025,1,5/17/2016,836,1,1,0,0
1014,1,5/17/2016,798,1,1,0,0
1020,1,5/17/2016,935,1,1,0,0
1038,1,5/17/2016,542,1,1,0,0
1003,1,5/17/2016,1100,1,1,0,0
1018,1,5/17/2016,1308,1,1,0,0
1026,1,5/17/2016,631,1,1,0,0
1049,1,5/17/2016,1242,1,1,0,0
1044,7,5/16/2016,0,0,0,0,0
1041,7,5/16/2016,0,0,0,0,0
1036,7,5/16/2016,0,0,0,0,0
1047,7,5/16/2016,0,0,0,0,0
1012,7,5/16/2016,0,0,0,0,0
1037,7,5/16/2016,0,0,0,0,0
1027,7,5/16/2016,0,0,0,0,0
1005,7,5/16/2016,0,0,0,0,0
1011,7,5/16/2016,3093,1,0,0,0
1004,7,5/16/2016,0,0,0,0,0
1043,7,5/16/2016,0,0,0,0,0
1001,7,5/16/2016,0,0,0,0,0
1048,7,5/16/2016,0,0,0,0,0
1030,7,5/16/2016,0,0,0,0,0
1035,7,5/16/2016,0,0,0,0,0
1013,7,5/16/2016,0,0,0,0,0
1029,7,5/16/2016,0,0,0,0,0
1042,7,5/16/2016,0,0,0,0,0
1017,7,5/16/2016,0,0,0,0,0
1032,7,5/16/2016,0,0,0,0,0
1024,7,5/16/2016,0,0,0,0,0
1006,7,5/16/2016,0,0,0,0,0
1007,7,5/16/2016,0,0,0,0,0
1002,7,5/16/2016,0,0,0,0,0
1019,7,5/16/2016,0,0,0,0,0
1000,7,5/16/2016,0,0,0,0,0
1009,7,5/16/2016,0,0,0,0,0
1023,7,5/16/2016,0,0,0,0,0
1016,7,5/16/2016,3282,1,0,0,0
1050,7,5/16/2016,0,0,0,0,0
1031,7,5/16/2016,0,0,0,0,0
1010,7,5/16/2016,0,0,0,0,0
1034,7,5/16/2016,0,0,0,0,0
1039,7,5/16/2016,0,0,0,0,0
1033,7,5/16/2016,0,0,0,0,0
1045,7,5/16/2016,0,0,0,0,0
1015,7,5/16/2016,0,0,0,0,0
1022,7,5/16/2016,0,0,0,0,0
1040,7,5/16/2016,0,0,0,0,0
1046,7,5/16/2016,0,0,0,0,0
1021,7,5/16/2016,0,0,0,0,0
1028,7,5/16/2016,0,0,0,0,0
1008,7,5/16/2016,0,0,0,0,0
1025,7,5/16/2016,0,0,0,0,0
1014,7,5/16/2016,0,0,0,0,0
1020,7,5/16/2016,0,0,0,0,0
1038,7,5/16/2016,0,0,0,0,0
1003,7,5/16/2016,0,0,0,0,0
1018,7,5/16/2016,0,0,0,0,0
1026,7,5/16/2016,0,0,0,0,0
1049,7,5/16/2016,0,0,0,0,0
1044,6,5/15/2016,581,1,0,0,0
1041,6,5/15/2016,598,1,0,0,0
1036,6,5/15/2016,362,1,0,0,0
1047,6,5/15/2016,1266,1,0,0,0
1012,6,5/15/2016,490,1,0,0,0
1037,6,5/15/2016,674,1,0,0,0
1027,6,5/15/2016,311,1,0,0,0
1005,6,5/15/2016,528,1,0,0,0
1011,6,5/15/2016,1905,1,0,0,0
1004,6,5/15/2016,586,1,0,0,0
1043,6,5/15/2016,463,1,0,0,0
1001,6,5/15/2016,792,1,0,0,0
1048,6,5/15/2016,516,1,0,0,0
1030,6,5/15/2016,532,1,0,0,0
1035,6,5/15/2016,737,1,0,0,0
1013,6,5/15/2016,378,1,0,0,0
1029,6,5/15/2016,255,1,0,0,0
1042,6,5/15/2016,651,1,0,0,0
1017,6,5/15/2016,1204,1,0,0,0
1032,6,5/15/2016,465,1,0,0,0
1024,6,5/15/2016,783,1,0,0,0
1006,6,5/15/2016,233,1,0,0,0
1007,6,5/15/2016,689,1,0,0,0
1002,6,5/15/2016,606,1,0,0,0
1019,6,5/15/2016,694,1,0,0,0
1000,6,5/15/2016,857,1,0,0,0
1009,6,5/15/2016,775,1,0,0,0
1023,6,5/15/2016,418,1,0,0,0
1016,6,5/15/2016,3320,1,0,0,0
1050,6,5/15/2016,579,1,0,0,0
1031,6,5/15/2016,421,1,0,0,0
1010,6,5/15/2016,376,1,0,0,0
1034,6,5/15/2016,414,1,0,0,0
1039,6,5/15/2016,449,1,0,0,0
1033,6,5/15/2016,249,1,0,0,0
1045,6,5/15/2016,338,1,0,0,0
1015,6,5/15/2016,659,1,0,0,0
1022,6,5/15/2016,373,1,0,0,0
1040,6,5/15/2016,217,1,0,0,0
1046,6,5/15/2016,743,1,0,0,0
1021,6,5/15/2016,329,1,0,0,0
1028,6,5/15/2016,481,1,0,0,0
1008,6,5/15/2016,487,1,0,0,0
1025,6,5/15/2016,662,1,0,0,0
1014,6,5/15/2016,376,1,0,0,0
1020,6,5/15/2016,932,1,0,0,0
1038,6,5/15/2016,314,1,0,0,0
1003,6,5/15/2016,728,1,0,0,0
1018,6,5/15/2016,965,1,0,0,0
1026,6,5/15/2016,340,1,0,0,0
1049,6,5/15/2016,930,1,0,0,0
1044,5,5/14/2016,740,1,0,0,0
1041,5,5/14/2016,963,1,0,0,0
1036,5,5/14/2016,872,1,0,0,1
1047,5,5/14/2016,1622,1,0,0,0
1012,5,5/14/2016,1135,1,0,0,1
1037,5,5/14/2016,692,1,0,0,0
1027,5,5/14/2016,742,1,0,0,1
1005,5,5/14/2016,677,1,0,0,1
1011,5,5/14/2016,2509,1,0,0,0
1004,5,5/14/2016,900,1,0,0,1
1043,5,5/14/2016,587,1,0,0,0
1001,5,5/14/2016,736,1,0,0,0
1048,5,5/14/2016,803,1,0,0,0
1030,5,5/14/2016,580,1,0,0,0
1035,5,5/14/2016,773,1,0,0,0
1013,5,5/14/2016,603,1,0,0,0
1029,5,5/14/2016,565,1,0,0,1
1042,5,5/14/2016,966,1,0,0,0
1017,5,5/14/2016,1463,1,0,0,0
1032,5,5/14/2016,604,1,0,0,1
1024,5,5/14/2016,903,1,0,0,0
1006,5,5/14/2016,342,1,0,0,0
1007,5,5/14/2016,816,1,0,0,0
1002,5,5/14/2016,696,1,0,0,0
1019,5,5/14/2016,959,1,0,0,0
1000,5,5/14/2016,848,1,0,0,0
1009,5,5/14/2016,1187,1,0,0,1
1023,5,5/14/2016,476,1,0,0,0
1016,5,5/14/2016,3818,1,0,0,0
1050,5,5/14/2016,647,1,0,0,0
1031,5,5/14/2016,603,1,0,0,0
1010,5,5/14/2016,685,1,0,0,1
1034,5,5/14/2016,543,1,0,0,1
1039,5,5/14/2016,577,1,0,0,0
1033,5,5/14/2016,466,1,0,0,1
1045,5,5/14/2016,1048,1,0,0,1
1015,5,5/14/2016,894,1,0,0,1
1022,5,5/14/2016,657,1,0,0,0
1040,5,5/14/2016,429,1,0,0,0
1046,5,5/14/2016,1177,1,0,0,1
1021,5,5/14/2016,635,1,0,0,1
1028,5,5/14/2016,787,1,0,0,0
1008,5,5/14/2016,825,1,0,0,0
1025,5,5/14/2016,695,1,0,0,0
1014,5,5/14/2016,657,1,0,0,1
1020,5,5/14/2016,960,1,0,0,1
1038,5,5/14/2016,513,1,0,0,0
1003,5,5/14/2016,933,1,0,0,0
1018,5,5/14/2016,1237,1,0,0,0
1026,5,5/14/2016,571,1,0,0,0
1049,5,5/14/2016,1070,1,0,0,1
1044,4,5/13/2016,0,0,0,a,0
1041,4,5/13/2016,0,0,0,a,0
1036,4,5/13/2016,0,0,0,a,0
1047,4,5/13/2016,0,0,0,a,0
1012,4,5/13/2016,0,0,0,a,0
1037,4,5/13/2016,0,0,0,a,0
1027,4,5/13/2016,0,0,0,a,0
1005,4,5/13/2016,0,0,0,a,0
1011,4,5/13/2016,3306,1,0,a,0
1004,4,5/13/2016,0,0,0,a,0
1043,4,5/13/2016,0,0,0,a,0
1001,4,5/13/2016,0,0,0,a,0
1048,4,5/13/2016,0,0,0,a,0
1030,4,5/13/2016,0,0,0,a,0
1035,4,5/13/2016,0,0,0,a,0
1013,4,5/13/2016,0,0,0,a,0
1029,4,5/13/2016,0,0,0,a,0
1042,4,5/13/2016,0,0,0,a,0
1017,4,5/13/2016,0,0,0,a,0
1032,4,5/13/2016,0,0,0,a,0
1024,4,5/13/2016,0,0,0,a,0
1006,4,5/13/2016,0,0,0,a,0
1007,4,5/13/2016,0,0,0,a,0
1002,4,5/13/2016,0,0,0,a,0
1019,4,5/13/2016,0,0,0,a,0
1000,4,5/13/2016,0,0,0,a,0
1009,4,5/13/2016,0,0,0,a,0
1023,4,5/13/2016,0,0,0,a,0
1016,4,5/13/2016,3527,1,0,a,0
1050,4,5/13/2016,0,0,0,a,0
1031,4,5/13/2016,0,0,0,a,0
1010,4,5/13/2016,0,0,0,a,0
1034,4,5/13/2016,0,0,0,a,0
1039,4,5/13/2016,0,0,0,a,0
1033,4,5/13/2016,0,0,0,a,0
1045,4,5/13/2016,0,0,0,a,0
1015,4,5/13/2016,0,0,0,a,0
1022,4,5/13/2016,0,0,0,a,0
1040,4,5/13/2016,0,0,0,a,0
1046,4,5/13/2016,0,0,0,a,0
1021,4,5/13/2016,0,0,0,a,0
1028,4,5/13/2016,0,0,0,a,0
1008,4,5/13/2016,0,0,0,a,0
1025,4,5/13/2016,0,0,0,a,0
1014,4,5/13/2016,0,0,0,a,0
1020,4,5/13/2016,0,0,0,a,0
1038,4,5/13/2016,0,0,0,a,0
1003,4,5/13/2016,0,0,0,a,0
1018,4,5/13/2016,0,0,0,a,0
1026,4,5/13/2016,0,0,0,a,0
1049,4,5/13/2016,0,0,0,a,0
1044,3,12/5/2016,679,1,0,0,0
1041,3,12/5/2016,1027,1,0,0,0
1036,3,12/5/2016,836,1,0,0,0
1047,3,12/5/2016,1708,1,0,0,0
1012,3,12/5/2016,1070,1,0,0,0
1037,3,12/5/2016,783,1,0,0,0
1027,3,12/5/2016,784,1,0,0,0
1005,3,12/5/2016,647,1,0,0,0
1011,3,12/5/2016,2818,1,0,0,0
1004,3,12/5/2016,935,1,0,0,0
1043,3,12/5/2016,560,1,0,0,0
1001,3,12/5/2016,766,1,0,0,0
1048,3,12/5/2016,884,1,0,0,0
1030,3,12/5/2016,633,1,0,0,0
1035,3,12/5/2016,850,1,0,0,0
1013,3,12/5/2016,643,1,0,0,0
1029,3,12/5/2016,425,1,0,0,0
1042,3,12/5/2016,887,1,0,0,0
1017,3,12/5/2016,1180,1,0,0,0
1032,3,12/5/2016,531,1,0,0,0
1024,3,12/5/2016,919,1,0,0,0
1006,3,12/5/2016,335,1,0,0,0
1007,3,12/5/2016,678,1,0,0,0
1002,3,12/5/2016,800,1,0,0,0
1019,3,12/5/2016,931,1,0,0,0
1000,3,12/5/2016,873,1,0,0,0
1009,3,12/5/2016,1486,1,0,0,0
1023,3,12/5/2016,429,1,0,0,0
1016,3,12/5/2016,3739,1,0,0,0
1050,3,12/5/2016,662,1,0,0,0
1031,3,12/5/2016,695,1,0,0,0
1010,3,12/5/2016,655,1,0,0,0
1034,3,12/5/2016,565,1,0,0,0
1039,3,12/5/2016,513,1,0,0,0
1033,3,12/5/2016,549,1,0,0,0
1045,3,12/5/2016,1139,1,0,0,0
1015,3,12/5/2016,1058,1,0,0,0
1022,3,12/5/2016,713,1,0,0,0
1040,3,12/5/2016,409,1,0,0,0
1046,3,12/5/2016,1134,1,0,0,0
1021,3,12/5/2016,475,1,0,0,0
1028,3,12/5/2016,769,1,0,0,0
1008,3,12/5/2016,803,1,0,0,0
1025,3,12/5/2016,684,1,0,0,0
1014,3,12/5/2016,668,1,0,0,0
1020,3,12/5/2016,954,1,0,0,0
1038,3,12/5/2016,499,1,0,0,0
1003,3,12/5/2016,940,1,0,0,0
1018,3,12/5/2016,1188,1,0,0,0
1026,3,12/5/2016,549,1,0,0,0
1049,3,12/5/2016,1066,1,0,0,0
1044,2,11/5/2016,581,1,0,0,0
1041,2,11/5/2016,968,1,0,0,0
1036,2,11/5/2016,793,1,0,0,0
1047,2,11/5/2016,1439,1,0,0,0
1012,2,11/5/2016,934,1,0,0,0
1037,2,11/5/2016,540,1,0,0,0
1027,2,11/5/2016,690,1,0,0,0
1005,2,11/5/2016,545,1,0,0,0
1011,2,11/5/2016,2738,1,0,0,0
1004,2,11/5/2016,764,1,0,0,0
1043,2,11/5/2016,426,1,0,0,0
1001,2,11/5/2016,649,1,0,0,0
1048,2,11/5/2016,852,1,0,0,0
1030,2,11/5/2016,405,1,0,0,0
1035,2,11/5/2016,603,1,0,0,0
1013,2,11/5/2016,541,1,0,0,0
1029,2,11/5/2016,433,1,0,0,0
1042,2,11/5/2016,833,1,0,0,0
1017,2,11/5/2016,1076,1,0,0,0
1032,2,11/5/2016,371,1,0,0,0
1024,2,11/5/2016,777,1,0,0,0
1006,2,11/5/2016,278,1,0,0,0
1007,2,11/5/2016,517,1,0,0,0
1002,2,11/5/2016,705,1,0,0,0
1019,2,11/5/2016,749,1,0,0,0
1000,2,11/5/2016,680,1,0,0,0
1009,2,11/5/2016,1430,1,0,0,0
1023,2,11/5/2016,311,1,0,0,0
1016,2,11/5/2016,3396,1,0,0,0
1050,2,11/5/2016,564,1,0,0,0
1031,2,11/5/2016,670,1,0,0,0
1010,2,11/5/2016,505,1,0,0,0
1034,2,11/5/2016,496,1,0,0,0
1039,2,11/5/2016,444,1,0,0,0
1033,2,11/5/2016,469,1,0,0,0
1045,2,11/5/2016,1186,1,0,0,0
1015,2,11/5/2016,858,1,0,0,0
1022,2,11/5/2016,587,1,0,0,0
1040,2,11/5/2016,306,1,0,0,0
1046,2,11/5/2016,1200,1,0,0,0
1021,2,11/5/2016,544,1,0,0,0
1028,2,11/5/2016,631,1,0,0,0
1008,2,11/5/2016,665,1,0,0,0
1025,2,11/5/2016,593,1,0,0,0
1014,2,11/5/2016,603,1,0,0,0
1020,2,11/5/2016,715,1,0,0,0
1038,2,11/5/2016,475,1,0,0,0
1003,2,11/5/2016,889,1,0,0,0
1018,2,11/5/2016,1070,1,0,0,0
1026,2,11/5/2016,507,1,0,0,0
1049,2,11/5/2016,856,1,0,0,0
1044,1,10/5/2016,616,1,0,0,0
1041,1,10/5/2016,902,1,0,0,0
1036,1,10/5/2016,753,1,0,0,0
1047,1,10/5/2016,1536,1,0,0,0
1012,1,10/5/2016,1028,1,0,0,0
1037,1,10/5/2016,594,1,0,0,0
1027,1,10/5/2016,668,1,0,0,0
1005,1,10/5/2016,496,1,0,0,0
1011,1,10/5/2016,2833,1,0,0,0
1004,1,10/5/2016,772,1,0,0,0
1043,1,10/5/2016,488,1,0,0,0
1001,1,10/5/2016,674,1,0,0,0
1048,1,10/5/2016,843,1,0,0,0
1030,1,10/5/2016,451,1,0,0,0
1035,1,10/5/2016,592,1,0,0,0
1013,1,10/5/2016,475,1,0,0,0
1029,1,10/5/2016,467,1,0,0,0
1042,1,10/5/2016,805,1,0,0,0
1017,1,10/5/2016,1109,1,0,0,0
1032,1,10/5/2016,331,1,0,0,0
1024,1,10/5/2016,734,1,0,0,0
1006,1,10/5/2016,334,1,0,0,0
1007,1,10/5/2016,563,1,0,0,0
1002,1,10/5/2016,678,1,0,0,0
1019,1,10/5/2016,776,1,0,0,0
1000,1,10/5/2016,723,1,0,0,0
1009,1,10/5/2016,1499,1,0,0,0
1023,1,10/5/2016,302,1,0,0,0
1016,1,10/5/2016,3596,1,0,0,0
1050,1,10/5/2016,653,1,0,0,0
1031,1,10/5/2016,704,1,0,0,0
1010,1,10/5/2016,456,1,0,0,0
1034,1,10/5/2016,480,1,0,0,0
1039,1,10/5/2016,463,1,0,0,0
1033,1,10/5/2016,459,1,0,0,0
1045,1,10/5/2016,1034,1,0,0,0
1015,1,10/5/2016,843,1,0,0,0
1022,1,10/5/2016,598,1,0,0,0
1040,1,10/5/2016,334,1,0,0,0
1046,1,10/5/2016,1145,1,0,0,0
1021,1,10/5/2016,527,1,0,0,0
1028,1,10/5/2016,619,1,0,0,0
1008,1,10/5/2016,623,1,0,0,0
1025,1,10/5/2016,624,1,0,0,0
1014,1,10/5/2016,585,1,0,0,0
1020,1,10/5/2016,641,1,0,0,0
1038,1,10/5/2016,454,1,0,0,0
1003,1,10/5/2016,879,1,0,0,0
1018,1,10/5/2016,1097,1,0,0,0
1026,1,10/5/2016,491,1,0,0,0
1049,1,10/5/2016,913,1,0,0,0
1044,7,9/5/2016,0,0,0,0,0
1041,7,9/5/2016,0,0,0,0,0
1036,7,9/5/2016,0,0,0,0,0
1047,7,9/5/2016,0,0,0,0,0
1012,7,9/5/2016,0,0,0,0,0
1037,7,9/5/2016,0,0,0,0,0
1027,7,9/5/2016,0,0,0,0,0
1005,7,9/5/2016,0,0,0,0,0
1011,7,9/5/2016,2993,1,0,0,0
1004,7,9/5/2016,0,0,0,0,0
1043,7,9/5/2016,0,0,0,0,0
1001,7,9/5/2016,0,0,0,0,0
1048,7,9/5/2016,0,0,0,0,0
1030,7,9/5/2016,0,0,0,0,0
1035,7,9/5/2016,0,0,0,0,0
1013,7,9/5/2016,0,0,0,0,0
1029,7,9/5/2016,0,0,0,0,0
1042,7,9/5/2016,0,0,0,0,0
1017,7,9/5/2016,0,0,0,0,0
1032,7,9/5/2016,0,0,0,0,0
1024,7,9/5/2016,0,0,0,0,0
1006,7,9/5/2016,0,0,0,0,0
1007,7,9/5/2016,0,0,0,0,0
1002,7,9/5/2016,0,0,0,0,0
1019,7,9/5/2016,0,0,0,0,0
1000,7,9/5/2016,0,0,0,0,0
1009,7,9/5/2016,0,0,0,0,0
1023,7,9/5/2016,0,0,0,0,0
1016,7,9/5/2016,3129,1,0,0,0
1050,7,9/5/2016,0,0,0,0,0
1031,7,9/5/2016,0,0,0,0,0
1010,7,9/5/2016,0,0,0,0,0
1034,7,9/5/2016,0,0,0,0,0
1039,7,9/5/2016,0,0,0,0,0
1033,7,9/5/2016,0,0,0,0,0
1045,7,9/5/2016,0,0,0,0,0
1015,7,9/5/2016,0,0,0,0,0
1022,7,9/5/2016,0,0,0,0,0
1040,7,9/5/2016,0,0,0,0,0
1046,7,9/5/2016,0,0,0,0,0
1021,7,9/5/2016,0,0,0,0,0
1028,7,9/5/2016,0,0,0,0,0
1008,7,9/5/2016,0,0,0,0,0
1025,7,9/5/2016,0,0,0,0,0
1014,7,9/5/2016,0,0,0,0,0
1020,7,9/5/2016,0,0,0,0,0
1038,7,9/5/2016,0,0,0,0,0
1003,7,9/5/2016,0,0,0,0,0
1018,7,9/5/2016,0,0,0,0,0
1026,7,9/5/2016,0,0,0,0,0
1049,7,9/5/2016,0,0,0,0,0
1044,6,8/5/2016,651,1,0,0,0
1041,6,8/5/2016,616,1,0,0,0
1036,6,8/5/2016,383,1,0,0,0
1047,6,8/5/2016,1380,1,0,0,0
1012,6,8/5/2016,490,1,0,0,0
1037,6,8/5/2016,766,1,0,0,0
1027,6,8/5/2016,328,1,0,0,0
1005,6,8/5/2016,635,1,0,0,0
1011,6,8/5/2016,2195,1,0,0,0
1004,6,8/5/2016,718,1,0,0,0
1043,6,8/5/2016,571,1,0,0,0
1001,6,8/5/2016,772,1,0,0,0
1048,6,8/5/2016,485,1,0,0,0
1030,6,8/5/2016,685,1,0,0,0
1035,6,8/5/2016,804,1,0,0,0
1013,6,8/5/2016,406,1,0,0,0
1029,6,8/5/2016,276,1,0,0,0
1042,6,8/5/2016,802,1,0,0,0
1017,6,8/5/2016,1753,1,0,0,0
1032,6,8/5/2016,521,1,0,0,0
1024,6,8/5/2016,916,1,0,0,0
1006,6,8/5/2016,252,1,0,0,0
1007,6,8/5/2016,867,1,0,0,0
1002,6,8/5/2016,652,1,0,0,0
1019,6,8/5/2016,782,1,0,0,0
1000,6,8/5/2016,980,1,0,0,0
1009,6,8/5/2016,785,1,0,0,0
1023,6,8/5/2016,473,1,0,0,0
1016,6,8/5/2016,2887,1,0,0,0
1050,6,8/5/2016,522,1,0,0,0
1031,6,8/5/2016,376,1,0,0,0
1010,6,8/5/2016,446,1,0,0,0
1034,6,8/5/2016,475,1,0,0,0
1039,6,8/5/2016,549,1,0,0,0
1033,6,8/5/2016,311,1,0,0,0
1045,6,8/5/2016,464,1,0,0,0
1015,6,8/5/2016,700,1,0,0,0
1022,6,8/5/2016,469,1,0,0,0
1040,6,8/5/2016,220,1,0,0,0
1046,6,8/5/2016,808,1,0,0,0
1021,6,8/5/2016,339,1,0,0,0
1028,6,8/5/2016,533,1,0,0,0
1008,6,8/5/2016,528,1,0,0,0
1025,6,8/5/2016,684,1,0,0,0
1014,6,8/5/2016,399,1,0,0,0
1020,6,8/5/2016,1104,1,0,0,0
1038,6,8/5/2016,348,1,0,0,0
1003,6,8/5/2016,797,1,0,0,0
1018,6,8/5/2016,1118,1,0,0,0
1026,6,8/5/2016,402,1,0,0,0
1049,6,8/5/2016,969,1,0,0,0
1044,5,7/5/2016,716,1,1,0,0
1041,5,7/5/2016,1011,1,1,0,0
1036,5,7/5/2016,842,1,1,0,0
1047,5,7/5/2016,1599,1,1,0,0
1012,5,7/5/2016,1070,1,1,0,0
1037,5,7/5/2016,654,1,1,0,0
1027,5,7/5/2016,719,1,1,0,0
1005,5,7/5/2016,682,1,1,0,0
1011,5,7/5/2016,2770,1,1,0,0
1004,5,7/5/2016,1016,1,1,0,0
1043,5,7/5/2016,587,1,1,0,0
1001,5,7/5/2016,711,1,1,0,0
1048,5,7/5/2016,877,1,1,0,0
1030,5,7/5/2016,565,1,1,0,0
1035,5,7/5/2016,789,1,1,0,0
1013,5,7/5/2016,583,1,1,0,0
1029,5,7/5/2016,486,1,1,0,0
1042,5,7/5/2016,902,1,1,0,0
1017,5,7/5/2016,1284,1,1,0,0
1032,5,7/5/2016,547,1,1,0,0
1024,5,7/5/2016,950,1,1,0,0
1006,5,7/5/2016,343,1,1,0,0
1007,5,7/5/2016,731,1,1,0,0
1002,5,7/5/2016,790,1,1,0,0
1019,5,7/5/2016,913,1,1,0,0
1000,5,7/5/2016,773,1,1,0,0
1009,5,7/5/2016,1474,1,1,0,0
1023,5,7/5/2016,411,1,1,0,0
1016,5,7/5/2016,3344,1,1,0,0
1050,5,7/5/2016,606,1,1,0,0
1031,5,7/5/2016,900,1,1,0,0
1010,5,7/5/2016,557,1,1,0,0
1034,5,7/5/2016,563,1,1,0,0
1039,5,7/5/2016,530,1,1,0,0
